"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Active__c","LLC_BI__Advance_Rate__c","LLC_BI__Collateral_Code__c","LLC_BI__Condo_PUD__c","LLC_BI__Expire_Date__c","LLC_BI__Field_Set__c","LLC_BI__Manufactured_Home__c","LLC_BI__Regulatory_Rate__c","LLC_BI__Start_Date__c","LLC_BI__Subtype__c","LLC_BI__Type__c","LLC_BI__Icon_Background_Color__c","LLC_BI__Icon_Color__c","LLC_BI__Icon_Type__c","LLC_BI__Screen__c","LLC_BI__lookupKey__c","LLC_BI__Collateral_Configuration__c","LLC_BI__Highest_Type__c","LLC_BI__Is_Complex__c","LLC_BI__Parent_Type__c","LLC_BI__Valuation_Source__c","LLC_BI__Valuation_Type__c","LLC_BI__Auto_Update_Collateral_Value__c","LLC_BI__Primary_Valuation_Sources__c","LLC_BI__Valuation_Field_Set__c","nPortal__OA_Collateral_Image__c","LLC_BI__Category__c","LLC_BI__Leasing_Screen__c","LLC_BI__Group_Type__c","nPortal__OA_Collateral_Name__c","nPortal__OA_Collateral_Type_Display_Field_Set__c","nPortal__OA_Collateral_Type_Screen__c"
"a1xbn000001eQLBAA2","005bn000003k2JdAAI","","Titled-Trailer","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","LLC_BI__Manage_Collateral_Titled","false","","2023-08-15","Trailer","Titled","Ba202E","fff","custom/custom31","a2Gbn000000hchTEAQ","a1x5f000000mHBGAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Titled","a2Gbn000000kG50EAE"
"a1xbn000001eQLCAA2","005bn000003k2JdAAI","","Possessory-Savings/CDs","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Savings/CDs","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBIAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLDAA2","005bn000003k2JdAAI","","Possessory-Securities","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Securities","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBJAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLEAA2","005bn000003k2JdAAI","","Possessory-Note/Instrument","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Note/Instrument","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBKAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLFAA2","005bn000003k2JdAAI","","Possessory-Receipts/Bills","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Receipts/Bills","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBLAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLGAA2","005bn000003k2JdAAI","","Possessory-Letter of Credit","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Letter of Credit","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBMAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Possessory","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLHAA2","005bn000003k2JdAAI","","Possessory-Other Possessory","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Other Possessory","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBNAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Possessory","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLIAA2","005bn000003k2JdAAI","","Possessory-Life Insurance","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Life Insurance","Possessory","85BE40","fff","custom/custom17","a2Gbn000000hchTEAQ","a1x5f000000mHBOAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Possessory","SBL_OA_Possessory","a2Gbn000000kG51EAE"
"a1xbn000001eQLJAA2","005bn000003k2JdAAI","","UCC-Chattel Paper","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Chattel Paper","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBQAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Chattel Paper","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLKAA2","005bn000003k2JdAAI","","UCC-Accounts","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:51:25.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Accounts","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBRAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Accounts Receivables","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLLAA2","005bn000003k2JdAAI","","UCC-General Intangibles","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:51:25.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","General Intangibles","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBTAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","General Intangibles / All Business Assets","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLMAA2","005bn000003k2JdAAI","","UCC-Farm Products","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Farm Products","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBUAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLNAA2","005bn000003k2JdAAI","","UCC-Livestock","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Livestock","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBVAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLOAA2","005bn000003k2JdAAI","","UCC-Farm Equipment","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Farm Equipment","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBWAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLPAA2","005bn000003k2JdAAI","","UCC-Consumer Goods","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Consumer Goods","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBXAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLQAA2","005bn000003k2JdAAI","","UCC-Crops","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Crops","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBZAA2","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLRAA2","005bn000003k2JdAAI","","UCC-Standing Timber","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Standing Timber","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBbAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLSAA2","005bn000003k2JdAAI","","UCC-Minerals, Oil and Gas","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Minerals, Oil and Gas","UCC","F1B643","fff","custom/custom18","a2Gbn000000hchTEAQ","a1x5f000000mHBcAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","Minerals, Oil, and Gas","SBL_OA_UCC","a2Gbn000000kG52EAE"
"a1xbn000001eQLTAA2","005bn000003k2JdAAI","","Real Estate-Multi-Family","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:51:25.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Multi-Family","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBdAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLUAA2","005bn000003k2JdAAI","","Real Estate-Lot","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Lot","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBeAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLVAA2","005bn000003k2JdAAI","","Real Estate-Mobile Home","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Mobile Home","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBfAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLWAA2","005bn000003k2JdAAI","","Real Estate-Land","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Land","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBgAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLXAA2","005bn000003k2JdAAI","","Real Estate-Farm Land","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Farm Land","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBhAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLYAA2","005bn000003k2JdAAI","","Real Estate-Office","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:51:25.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Office","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBiAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLZAA2","005bn000003k2JdAAI","","Real Estate-Warehouse","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Warehouse","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBjAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
"a1xbn000001eQLaAAM","005bn000003k2JdAAI","","Real Estate-Retail","2024-08-13T17:50:15.000Z","005bn000003k2JdAAI","2024-08-13T17:51:25.000Z","005bn000003k2JdAAI","","","","","","80.0","","false","","","false","","2023-08-15","Retail","Real Estate","670B7B","fff","custom/custom24","a2Gbn000000hchTEAQ","a1x5f000000mHBkAAM","{""prodPkgEditScreen"":""723454364762362365"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42363993400862416"",""copyCollateralScreen"":""42363993400862416"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42363993400862416"",""addChildCollateralScreen"":""42363993400862416""}","","false","","","","false","","","","","a2Gbn000000hcc3EAA","","","SBL_OA_Real_Estate","a2Gbn000000kG4zEAE"
